,L2,time,entropy,M,N,S,std,jump,jump_prob,epsi,subsample,EMML_itr,E
102,3.38901601338573,16.1002082824707,8.74911469898728E+037,20,20,300,0.01,0.3,0.5,0.00112648,1,2000,200
103,3.23372701515921,15.7242653369904,2.80935599891741E+038,20,20,300,0.01,0.3,0.5,0.00094594,1,2000,200
104,3.21491267915309,16.5975966453552,1.62769785663352E+038,20,20,300,0.01,0.3,0.5,0.00079433,1,2000,200
105,1.90688523051916,13.4558992385864,1.51764999256029E+038,20,20,300,0.025,0.3,0.5,0.00916366,1,2000,200
106,1.96481836673175,15.0880455970764,3.34388218778474E+038,20,20,300,0.025,0.3,0.5,0.00769497,1,2000,200
107,1.82302424123017,15.6632676124573,1.41693724606379E+038,20,20,300,0.025,0.3,0.5,0.00646167,1,2000,200
108,1.82962036113787,13.7810895442963,2.63370822992242E+038,20,20,300,0.025,0.3,0.5,0.00542604,1,2000,200
109,1.81614400209288,13.6461155414581,2.06718618290089E+038,20,20,300,0.025,0.3,0.5,0.00455639,1,2000,200
110,1.83485483304093,13.9929094314575,1.37989795702279E+038,20,20,300,0.025,0.3,0.5,0.00382612,1,2000,200
111,1.8734703137556,14.1327393054962,1.30702468909925E+038,20,20,300,0.025,0.3,0.5,0.0032129,1,2000,200
112,1.64619587113476,14.4840834140778,4.91230078720705E+036,20,20,300,0.025,0.3,0.5,0.00269795,1,2000,200
113,1.89612759039915,14.3339405059814,6.10366587327155E+037,20,20,300,0.025,0.3,0.5,0.00226554,1,2000,200
114,1.69586629767796,14.6993260383606,2.01921897216521E+038,20,20,300,0.025,0.3,0.5,0.00190244,1,2000,200
115,1.78016465133195,14.8548014163971,3.2553671757927E+038,20,20,300,0.025,0.3,0.5,0.00159753,1,2000,200
116,1.86277100725694,14.6072082519531,1.19013933251707E+038,20,20,300,0.025,0.3,0.5,0.00134149,1,2000,200
117,1.93876465110654,14.9639599323273,3.18899061813116E+038,20,20,300,0.025,0.3,0.5,0.00112648,1,2000,200
118,1.94164184026666,14.7861454486847,2.30120106824881E+038,20,20,300,0.025,0.3,0.5,0.00094594,1,2000,200
119,2.09256620802546,15.1419787406921,1.11029623739709E+038,20,20,300,0.025,0.3,0.5,0.00079433,1,2000,200
120,1.120396291301,15.2984266281128,1.83114203552346E+038,20,20,300,0.05,0.3,0.5,0.00916366,1,2000,200
121,1.38418216944433,13.9268519878387,1.32184687189578E+038,20,20,300,0.05,0.3,0.5,0.00769497,1,2000,200
122,1.35849663947616,14.1701805591583,2.33113991953802E+038,20,20,300,0.05,0.3,0.5,0.00646167,1,2000,200
123,1.15051707530582,14.8848922252655,1.79848648789429E+038,20,20,300,0.05,0.3,0.5,0.00542604,1,2000,200
124,1.22098417887222,13.5738959312439,2.93698188332153E+037,20,20,300,0.05,0.3,0.5,0.00455639,1,2000,200
125,1.3094404839029,14.790424823761,2.14570402091554E+037,20,20,300,0.05,0.3,0.5,0.00382612,1,2000,200
126,1.17014717167774,14.192981004715,2.74672021422277E+037,20,20,300,0.05,0.3,0.5,0.0032129,1,2000,200
127,1.3317472157071,13.7432169914246,1.15737576321602E+038,20,20,300,0.05,0.3,0.5,0.00269795,1,2000,200
128,1.34136611870747,14.8513510227203,1.46905439005582E+038,20,20,300,0.05,0.3,0.5,0.00226554,1,2000,200
129,1.34557529444628,14.7956736087799,1.05657691976937E+038,20,20,300,0.05,0.3,0.5,0.00190244,1,2000,200
130,1.51218064876759,15.0652883052826,3.07059663332385E+038,20,20,300,0.05,0.3,0.5,0.00159753,1,2000,200
131,1.60947374067875,14.4559364318848,1.56709525778734E+038,20,20,300,0.05,0.3,0.5,0.00134149,1,2000,200
132,1.58513406161418,14.3444745540619,6.72822063060441E+037,20,20,300,0.05,0.3,0.5,0.00112648,1,2000,200
133,1.85003810674374,15.6715953350067,2.80221521224681E+037,20,20,300,0.05,0.3,0.5,0.00094594,1,2000,200
134,1.821095993359,15.9841783046722,2.54188579549334E+037,20,20,300,0.05,0.3,0.5,0.00079433,1,2000,200
135,3.51851118469667,28.1579601764679,1.77975468212973E+038,20,20,300,0.01,0.3,0.5,0.00916366,1,2000,200
136,3.4824067793391,14.4439418315887,5.41439741846253E+037,20,20,300,0.01,0.3,0.5,0.00769497,1,2000,200
137,3.43203307795697,13.9357581138611,1.50400035061149E+038,20,20,300,0.01,0.3,0.5,0.00646167,1,2000,200
138,3.45388056308569,25.054986000061,3.79554813875302E+037,20,20,300,0.01,0.3,0.5,0.00542604,1,2000,200
139,3.42469912779813,14.1710307598114,1.70891131561842E+038,20,20,300,0.01,0.3,0.5,0.00455639,1,2000,200
140,3.3907653354222,14.4940476417542,7.75216776216918E+037,20,20,300,0.01,0.3,0.5,0.00382612,1,2000,200
141,3.37447030370503,14.8528304100037,7.81723035434902E+037,20,20,300,0.01,0.3,0.5,0.0032129,1,2000,200
142,3.32994149471332,15.1445252895355,1.54150739560776E+038,20,20,300,0.01,0.3,0.5,0.00269795,1,2000,200
143,3.26769205856057,15.4552464485168,1.55149438206722E+038,20,20,300,0.01,0.3,0.5,0.00226554,1,2000,200
144,3.23047355094939,15.3105745315552,1.54422557585802E+038,20,20,300,0.01,0.3,0.5,0.00190244,1,2000,200
145,3.31756557080719,16.2203507423401,2.61425434151885E+038,20,20,300,0.01,0.3,0.5,0.00159753,1,2000,200
146,3.19674732864362,15.9953174591064,1.39624046110969E+038,20,20,300,0.01,0.3,0.5,0.00134149,1,2000,200
147,3.20082548390916,15.7177963256836,2.63020841910279E+038,20,20,300,0.01,0.3,0.5,0.00112648,1,2000,200
148,3.29536831722765,17.2016282081604,2.16160299047348E+038,20,20,300,0.01,0.3,0.5,0.00094594,1,2000,200
149,3.28262430239977,16.6509847640991,1.6893696723498E+038,20,20,300,0.01,0.3,0.5,0.00079433,1,2000,200
150,1.91645502316082,27.4791259765625,3.53749477102226E+035,20,20,300,0.025,0.3,0.5,0.00916366,1,2000,200
151,2.06080033473426,15.0999994277954,1.90269993662577E+038,20,20,300,0.025,0.3,0.5,0.00769497,1,2000,200
152,1.82672249931921,14.059413433075,1.60759470660152E+038,20,20,300,0.025,0.3,0.5,0.00646167,1,2000,200
153,1.86641130182539,28.1474268436432,2.02089730392339E+038,20,20,300,0.025,0.3,0.5,0.00542604,1,2000,200
154,1.9365254498205,14.9239423274994,3.26161087687778E+038,20,20,300,0.025,0.3,0.5,0.00455639,1,2000,200
155,1.77921327802392,14.5808589458466,1.31117329928314E+038,20,20,300,0.025,0.3,0.5,0.00382612,1,2000,200
156,1.8360625555828,14.5205328464508,6.81068969355864E+037,20,20,300,0.025,0.3,0.5,0.0032129,1,2000,200
157,1.9129937909552,15.3169689178467,1.91301648052303E+038,20,20,300,0.025,0.3,0.5,0.00269795,1,2000,200
158,1.90589167392563,28.9141199588776,1.8164448096772E+038,20,20,300,0.025,0.3,0.5,0.00226554,1,2000,200
159,1.86121611726117,15.5995252132416,1.53977787825005E+038,20,20,300,0.025,0.3,0.5,0.00190244,1,2000,200
160,2.01111174115463,14.5200097560883,1.90089889826758E+038,20,20,300,0.025,0.3,0.5,0.00159753,1,2000,200
161,1.77098674927231,16.2154135704041,1.2631005826975E+038,20,20,300,0.025,0.3,0.5,0.00134149,1,2000,200
162,1.97465099963402,15.3686890602112,2.72878992117932E+038,20,20,300,0.025,0.3,0.5,0.00112648,1,2000,200
163,1.83651845662251,16.2560095787048,1.34471473717668E+038,20,20,300,0.025,0.3,0.5,0.00094594,1,2000,200
164,2.13729248064375,16.1783356666565,1.25409917138235E+038,20,20,300,0.025,0.3,0.5,0.00079433,1,2000,200
165,1.1449515096279,14.435133934021,2.57349281996109E+037,20,20,300,0.05,0.3,0.5,0.00916366,1,2000,200
166,1.1157540840714,14.3447136878967,2.76334050649562E+038,20,20,300,0.05,0.3,0.5,0.00769497,1,2000,200
167,1.22697785966236,13.8850848674774,8.64293094549665E+037,20,20,300,0.05,0.3,0.5,0.00646167,1,2000,200
168,1.10535449476986,13.8461313247681,2.82466772210767E+038,20,20,300,0.05,0.3,0.5,0.00542604,1,2000,200
169,1.1097992915871,14.5694305896759,3.34550081241485E+038,20,20,300,0.05,0.3,0.5,0.00455639,1,2000,200
170,1.16841037296831,14.5362575054169,6.07863698973438E+036,20,20,300,0.05,0.3,0.5,0.00382612,1,2000,200
